,Exams,Percentage,Seed1,Seed2,Solution_code1,Time_code1,Solution_code2,Time_code2
1638,15,0.75,1349,31309,,,8.0,0.051638
1639,15,0.75,1331,31293,,,8.0,0.079152
1640,15,0.75,1376,31299,,,7.0,0.032249
1641,15,0.75,1393,31237,,,8.0,0.045242
1642,15,0.75,1422,31333,,,7.0,0.026979
1643,15,0.75,1389,31317,,,7.0,0.014596
1644,15,0.75,1387,31325,,,7.0,0.004471
1645,15,0.75,1417,31304,,,7.0,0.005524
1646,15,0.75,1411,31335,,,7.0,0.002118
1647,15,0.75,1405,31323,,,7.0,0.001601
1648,15,0.75,1334,31309,,,7.0,0.006798
1649,15,0.75,1425,31251,,,7.0,0.003611
1650,15,0.75,1356,31283,,,6.0,0.012065
1651,15,0.75,1379,31253,,,8.0,0.01924
1652,15,0.75,1386,31240,,,8.0,0.049155
1653,15,0.75,1366,31271,,,8.0,0.057512
1654,15,0.75,1333,31240,,,9.0,1.018017
1655,15,0.75,1387,31245,,,7.0,0.002186
1656,15,0.75,1332,31249,,,8.0,0.076566
1657,15,0.75,1417,31321,,,7.0,0.004579
1658,15,0.75,1342,31326,,,7.0,0.007346
1659,15,0.75,1402,31284,,,7.0,0.002836
1660,15,0.75,1373,31333,,,7.0,0.003404
1661,15,0.75,1365,31321,,,7.0,0.001183
1662,15,0.75,1388,31256,,,8.0,0.02645
1663,15,0.75,1338,31311,,,6.0,0.002897
1664,15,0.75,1331,31292,,,8.0,0.00586
1665,15,0.75,1340,31268,,,7.0,0.02308
1666,15,0.75,1353,31259,,,7.0,0.002008
1667,15,0.75,1355,31313,,,9.0,0.101773
1668,15,0.75,1393,31329,,,8.0,0.13511
1669,15,0.75,1375,31305,,,7.0,0.003375
1670,15,0.75,1392,31238,,,8.0,0.026584
1671,15,0.75,1360,31288,,,6.0,0.000791
1672,15,0.75,1338,31251,,,6.0,0.006063
1673,15,0.75,1424,31256,,,8.0,0.023268
1674,15,0.75,1370,31249,,,7.0,0.004239
1675,15,0.75,1424,31250,,,8.0,0.034433
1676,15,0.75,1358,31315,,,6.0,0.007997
1677,15,0.75,1405,31243,,,7.0,0.004093
1678,15,0.75,1359,31251,,,8.0,0.020007
1679,15,0.75,1360,31306,,,6.0,0.001291
1680,15,0.75,1402,31251,,,7.0,0.002448
1681,15,0.75,1424,31305,,,8.0,0.013021
1682,15,0.75,1357,31300,,,9.0,0.580904
1683,15,0.75,1399,31309,,,7.0,0.00334
1684,15,0.75,1403,31254,,,7.0,0.008641
1685,15,0.75,1373,31299,,,7.0,0.001551
1686,15,0.75,1352,31254,,,7.0,0.004376
1687,15,0.75,1403,31257,,,7.0,0.006329
1688,15,0.75,1361,31255,,,6.0,0.000313
1689,15,0.75,1391,31312,,,9.0,0.133872
1690,15,0.75,1390,31299,,,8.0,0.011895
1691,15,0.75,1387,31279,,,7.0,0.003264
1692,15,0.75,1425,31300,,,7.0,0.117376
1693,15,0.75,1344,31330,,,7.0,0.005775
1694,15,0.75,1411,31301,,,7.0,0.001169
1695,15,0.75,1424,31261,,,8.0,0.028475
1696,15,0.75,1390,31325,,,8.0,0.832424
1697,15,0.75,1330,31320,,,7.0,0.021187
1698,15,0.75,1375,31313,,,7.0,0.041418
1699,15,0.75,1400,31330,,,7.0,0.035134
1700,15,0.75,1330,31264,,,7.0,0.006779
1701,15,0.75,1354,31319,,,6.0,0.00054
1702,15,0.75,1339,31311,,,7.0,0.002956
1703,15,0.75,1388,31274,,,8.0,0.130271
1704,15,0.75,1346,31241,,,9.0,0.144847
1705,15,0.75,1383,31297,,,7.0,0.004573
1706,15,0.75,1363,31274,,,7.0,0.001179
1707,15,0.75,1328,31262,,,8.0,0.170688
1708,15,0.75,1382,31312,,,7.0,0.004365
1709,15,0.75,1350,31250,,,7.0,0.015899
1710,15,0.75,1328,31265,,,8.0,0.030381
1711,15,0.75,1362,31301,,,7.0,0.001328
1712,15,0.75,1396,31302,,,7.0,0.022376
1713,15,0.75,1350,31285,,,7.0,0.015548
1714,15,0.75,1372,31280,,,6.0,0.004103
1715,15,0.75,1398,31324,,,7.0,0.012116
1716,15,0.75,1390,31280,,,8.0,0.132683
1717,15,0.75,1383,31266,,,7.0,0.003739
1718,15,0.75,1383,31303,,,7.0,0.007531
1719,15,0.75,1409,31313,,,6.0,0.00165
1720,15,0.75,1352,31240,,,7.0,0.015293
1721,15,0.75,1402,31299,,,7.0,0.021192
1722,15,0.75,1379,31239,,,8.0,0.018525
1723,15,0.75,1399,31317,,,7.0,0.003739
1724,15,0.75,1386,31279,,,8.0,0.017486
1725,15,0.75,1372,31274,,,6.0,0.001035
1726,15,0.75,1372,31292,,,6.0,0.000189
1727,15,0.75,1327,31293,,,7.0,0.004513
1728,15,0.75,1380,31280,,,7.0,0.002373
1729,15,0.75,1364,31256,,,7.0,0.00433
1730,15,0.75,1423,31329,,,7.0,0.002409
1731,15,0.75,1380,31304,,,7.0,0.002928
1732,15,0.75,1344,31288,,,7.0,0.000166
1733,15,0.75,1365,31329,,,7.0,0.003054
1734,15,0.75,1385,31315,,,6.0,0.000268
1735,15,0.75,1396,31332,,,7.0,0.016132
1736,15,0.75,1373,31315,,,7.0,0.002325
1737,15,0.75,1335,31286,,,7.0,0.002148
1738,15,0.75,1326,31248,,,7.0,0.01754
1739,15,0.75,1422,31317,,,7.0,0.006404
1740,15,0.75,1329,31321,,,8.0,0.03907
1741,15,0.75,1348,31258,,,8.0,0.095378
1742,15,0.75,1335,31262,,,7.0,0.004732
1743,15,0.75,1330,31250,,,7.0,0.000838
1744,15,0.75,1347,31237,,,7.0,0.029003
1745,15,0.75,1415,31319,,,7.0,0.003556
1746,15,0.75,1368,31325,,,7.0,0.004215
1747,15,0.75,1402,31285,,,7.0,0.003749
1748,15,0.75,1408,31312,,,7.0,0.004823
1749,15,0.75,1360,31306,,,6.0,0.001292
1750,15,0.75,1372,31303,,,6.0,0.000245
1751,15,0.75,1345,31312,,,6.0,0.001508
1752,15,0.75,1366,31315,,,8.0,0.009678
1753,15,0.75,1407,31241,,,9.0,0.182074
1754,15,0.75,1373,31245,,,7.0,0.002977
1755,15,0.75,1340,31335,,,7.0,0.020561
1756,15,0.75,1369,31317,,,8.0,0.155946
1757,15,0.75,1339,31275,,,7.0,0.002455
1758,15,0.75,1383,31295,,,7.0,0.041755
1759,15,0.75,1405,31246,,,7.0,0.002468
1760,15,0.75,1415,31287,,,7.0,0.007523
1761,15,0.75,1420,31275,,,8.0,0.021881
1762,15,0.75,1384,31256,,,7.0,0.002098
1763,15,0.75,1381,31275,,,7.0,0.00184
1764,15,0.75,1422,31334,,,7.0,0.003962
1765,15,0.75,1425,31302,,,7.0,0.003666
1766,15,0.75,1372,31240,,,6.0,0.000802
1767,15,0.75,1414,31262,,,8.0,0.021601
1768,15,0.75,1396,31241,,,7.0,0.006394
1769,15,0.75,1414,31236,,,8.0,0.015201
1770,15,0.75,1333,31331,,,9.0,0.070072
1771,15,0.75,1415,31297,,,7.0,0.002062
1772,15,0.75,1422,31245,,,7.0,0.001382
1773,15,0.75,1405,31256,,,7.0,0.014215
1774,15,0.75,1422,31253,,,7.0,0.016289
1775,15,0.75,1336,31282,,,7.0,0.003677
1776,15,0.75,1404,31283,,,7.0,0.006493
1777,15,0.75,1340,31246,,,7.0,0.001155
1778,15,0.75,1410,31272,,,8.0,0.118463
1779,15,0.75,1354,31270,,,6.0,0.001172
1780,15,0.75,1357,31295,,,9.0,1.133009
1781,15,0.75,1345,31318,,,6.0,0.000265
1782,15,0.75,1329,31328,,,8.0,0.099056
1783,15,0.75,1352,31329,,,7.0,0.017398
1784,15,0.75,1421,31272,,,8.0,0.14352
1785,15,0.75,1388,31270,,,8.0,0.026194
1786,15,0.75,1347,31297,,,7.0,0.01444
1787,15,0.75,1330,31252,,,7.0,0.008881
1788,15,0.75,1389,31304,,,7.0,0.001551
1789,15,0.75,1350,31307,,,7.0,0.006668
1790,15,0.75,1384,31253,,,7.0,0.008509
1791,15,0.75,1356,31262,,,6.0,0.00279
1792,15,0.75,1415,31289,,,7.0,0.009272
1793,15,0.75,1401,31262,,,6.0,0.000427
1794,15,0.75,1336,31242,,,7.0,0.001734
1795,15,0.75,1389,31310,,,7.0,0.009517
1796,15,0.75,1343,31333,,,7.0,0.003373
1797,15,0.75,1347,31305,,,7.0,0.009845
1798,15,0.75,1338,31240,,,6.0,0.001397
1799,15,0.75,1380,31256,,,7.0,0.003202
1800,15,0.75,1331,31297,,,8.0,0.022263
1801,15,0.75,1414,31281,,,8.0,0.005203
1802,15,0.75,1343,31335,,,7.0,0.004818
1803,15,0.75,1368,31240,,,7.0,0.003824
1804,15,0.75,1416,31257,,,8.0,0.010337
1805,15,0.75,1348,31293,,,8.0,0.013599
1806,15,0.75,1361,31299,,,6.0,0.001861
1807,15,0.75,1406,31264,,,8.0,0.015736
1808,15,0.75,1391,31251,,,9.0,0.111964
1809,15,0.75,1399,31301,,,7.0,0.003858
1810,15,0.75,1422,31246,,,7.0,0.006735
1811,15,0.75,1385,31283,,,6.0,0.00019
1812,15,0.75,1361,31331,,,6.0,0.008129
1813,15,0.75,1398,31258,,,7.0,0.006258
1814,15,0.75,1328,31325,,,8.0,0.198209
1815,15,0.75,1369,31307,,,8.0,0.554397
1816,15,0.75,1350,31279,,,7.0,0.007421
1817,15,0.75,1370,31261,,,7.0,0.005299
1818,15,0.75,1346,31322,,,9.0,0.614759
1819,15,0.75,1372,31271,,,6.0,0.000689
1820,15,0.75,1389,31330,,,7.0,0.024552
1821,15,0.75,1339,31334,,,7.0,0.006196
1822,15,0.75,1368,31247,,,7.0,0.002642
1823,15,0.75,1364,31309,,,7.0,0.036594
1824,15,0.75,1398,31325,,,7.0,0.004486
1825,15,0.75,1377,31259,,,8.0,0.154761
1826,15,0.75,1403,31322,,,7.0,0.002817
1827,15,0.75,1387,31274,,,7.0,0.009837
1828,15,0.75,1357,31273,,,9.0,0.458533
1829,15,0.75,1340,31261,,,7.0,0.029274
1830,15,0.75,1329,31241,,,8.0,0.032056
1831,15,0.75,1389,31313,,,7.0,0.008535
1832,15,0.75,1369,31283,,,8.0,0.144511
1833,15,0.75,1390,31261,,,8.0,0.051619
1834,15,0.75,1388,31297,,,8.0,0.063486
1835,15,0.75,1335,31329,,,7.0,0.006249
1836,15,0.75,1386,31287,,,8.0,0.130826
1837,15,0.75,1365,31302,,,7.0,0.002624
1838,15,0.75,1409,31313,,,6.0,0.001569
1839,15,0.75,1354,31284,,,6.0,0.001196
1840,15,0.75,1364,31269,,,7.0,0.002844
1841,15,0.75,1405,31286,,,7.0,0.003447
1842,15,0.75,1407,31329,,,9.0,1.083822
1843,15,0.75,1353,31294,,,7.0,0.003534
1844,15,0.75,1357,31323,,,9.0,0.631622
1845,15,0.75,1358,31300,,,6.0,0.000697
1846,15,0.75,1377,31298,,,8.0,0.17007
1847,15,0.75,1361,31331,,,6.0,0.008415
1848,15,0.75,1356,31246,,,6.0,0.001335
1849,15,0.75,1387,31298,,,7.0,0.005456
1850,15,0.75,1350,31319,,,7.0,0.002603
1851,15,0.75,1372,31263,,,6.0,0.000341
1852,15,0.75,1359,31275,,,8.0,0.068292
1853,15,0.75,1344,31242,,,7.0,0.005711
1854,15,0.75,1330,31311,,,7.0,0.004221
1855,15,0.75,1342,31323,,,7.0,0.002264
1856,15,0.75,1334,31283,,,7.0,0.000897
1857,15,0.75,1384,31261,,,7.0,0.007207
1858,15,0.75,1354,31323,,,6.0,0.00403
1859,15,0.75,1356,31268,,,6.0,0.002153
1860,15,0.75,1402,31316,,,7.0,0.002347
1861,15,0.75,1378,31247,,,7.0,0.003858
1862,15,0.75,1342,31253,,,7.0,0.001254
1863,15,0.75,1379,31274,,,8.0,0.007938
1864,15,0.75,1414,31287,,,8.0,0.009506
1865,15,0.75,1420,31286,,,8.0,0.0408
1866,15,0.75,1351,31249,,,7.0,0.012805
1867,15,0.75,1347,31306,,,7.0,0.009016
1868,15,0.75,1350,31286,,,7.0,0.001217
1869,15,0.75,1386,31240,,,8.0,0.049381
1870,15,0.75,1418,31306,,,7.0,0.008669
1871,15,0.75,1417,31243,,,7.0,0.005874
1872,15,0.75,1355,31334,,,9.0,0.646311
1873,15,0.75,1419,31272,,,8.0,0.052561
1874,15,0.75,1366,31301,,,8.0,0.023778
1875,15,0.75,1363,31269,,,7.0,0.011895
1876,15,0.75,1395,31247,,,8.0,0.092451
1877,15,0.75,1392,31253,,,8.0,0.034438
1878,15,0.75,1423,31303,,,7.0,0.0018
1879,15,0.75,1363,31325,,,7.0,0.013162
1880,15,0.75,1353,31306,,,7.0,0.001367
1881,15,0.75,1380,31261,,,7.0,0.00671
1882,15,0.75,1425,31301,,,7.0,0.025078
1883,15,0.75,1338,31237,,,6.0,0.000214
1884,15,0.75,1348,31290,,,8.0,0.034727
1885,15,0.75,1374,31247,,,7.0,0.003731
1886,15,0.75,1351,31285,,,7.0,0.040633
1887,15,0.75,1343,31282,,,7.0,0.003167
1888,15,0.75,1425,31293,,,7.0,0.000862
1889,15,0.75,1343,31239,,,7.0,0.00487
1890,15,0.75,1417,31241,,,7.0,0.011183
1891,15,0.75,1352,31334,,,7.0,0.016265
1892,15,0.75,1327,31253,,,7.0,0.002029
1893,15,0.75,1414,31315,,,8.0,0.008476
1894,15,0.75,1338,31238,,,6.0,0.002077
1895,15,0.75,1405,31249,,,7.0,0.000913
1896,15,0.75,1353,31290,,,7.0,0.002032
1897,15,0.75,1389,31319,,,7.0,0.003288
1898,15,0.75,1354,31326,,,6.0,0.000174
1899,15,0.75,1423,31248,,,7.0,0.018637
1900,15,0.75,1418,31276,,,7.0,0.018836
1901,15,0.75,1424,31278,,,8.0,0.04307
1902,15,0.75,1399,31323,,,7.0,0.018356
1903,15,0.75,1421,31258,,,8.0,0.03858
1904,15,0.75,1386,31280,,,8.0,0.279628
1905,15,0.75,1425,31294,,,7.0,0.006787
1906,15,0.75,1354,31260,,,6.0,0.002183
1907,15,0.75,1359,31266,,,8.0,0.006626
1908,15,0.75,1418,31314,,,7.0,0.00301
1909,15,0.75,1386,31324,,,8.0,0.098276
1910,15,0.75,1347,31268,,,7.0,0.001628
1911,15,0.75,1371,31301,,,7.0,0.002635
1912,15,0.75,1352,31268,,,7.0,0.007197
1913,15,0.75,1408,31242,,,7.0,0.017102
1914,15,0.75,1382,31262,,,7.0,0.000537
1915,15,0.75,1424,31263,,,8.0,0.074193
1916,15,0.75,1338,31264,,,6.0,0.00074
1917,15,0.75,1329,31302,,,8.0,0.1208
1918,15,0.75,1394,31301,,,7.0,0.005647
1919,15,0.75,1345,31281,,,6.0,0.002611
1920,15,0.75,1359,31278,,,8.0,0.114837
1921,15,0.75,1417,31250,,,7.0,0.007188
1922,15,0.75,1417,31285,,,7.0,0.00561
1923,15,0.75,1370,31272,,,7.0,0.006873
1924,15,0.75,1390,31289,,,8.0,0.071889
1925,15,0.75,1410,31292,,,8.0,0.012868
1926,15,0.75,1346,31259,,,9.0,0.405472
1927,15,0.75,1410,31250,,,8.0,0.008436
1928,15,0.75,1333,31331,,,9.0,0.066036
1929,15,0.75,1396,31292,,,7.0,0.003676
1930,15,0.75,1394,31318,,,7.0,0.004054
1931,15,0.75,1425,31306,,,7.0,0.00444
1932,15,0.75,1358,31292,,,6.0,0.008013
1933,15,0.75,1413,31276,,,10.0,1.38104
1934,15,0.75,1374,31330,,,7.0,0.00154
1935,15,0.75,1338,31296,,,6.0,0.0011
1936,15,0.75,1334,31294,,,7.0,0.00175
1937,15,0.75,1360,31249,,,6.0,0.000525
1938,15,0.75,1405,31263,,,7.0,0.006737
1939,15,0.75,1384,31318,,,7.0,0.004198
1940,15,0.75,1391,31250,,,9.0,0.385295
1941,15,0.75,1357,31266,,,9.0,1.682345
1942,15,0.75,1384,31307,,,7.0,0.002118
1943,15,0.75,1332,31307,,,8.0,0.014521
1944,15,0.75,1327,31306,,,7.0,0.013424
1945,15,0.75,1420,31333,,,8.0,0.092183
1946,15,0.75,1345,31248,,,6.0,0.000591
1947,15,0.75,1358,31280,,,6.0,0.000494
1948,15,0.75,1424,31285,,,8.0,0.007656
1949,15,0.75,1367,31270,,,6.0,0.000575
1950,15,0.75,1351,31246,,,7.0,0.001619
1951,15,0.75,1421,31291,,,8.0,0.031121
1952,15,0.75,1357,31248,,,9.0,0.416329
1953,15,0.75,1331,31283,,,8.0,0.006829
1954,15,0.75,1395,31276,,,8.0,0.041219
1955,15,0.75,1355,31262,,,9.0,0.019403
1956,15,0.75,1355,31283,,,9.0,0.2023
1957,15,0.75,1358,31256,,,6.0,0.001727
1958,15,0.75,1422,31264,,,7.0,0.008348
1959,15,0.75,1351,31275,,,7.0,0.004251
1960,15,0.75,1349,31244,,,8.0,0.049466
1961,15,0.75,1383,31324,,,7.0,0.005635
1962,15,0.75,1337,31321,,,7.0,0.011246
1963,15,0.75,1383,31250,,,7.0,0.002591
1964,15,0.75,1342,31262,,,7.0,0.003402
1965,15,0.75,1368,31271,,,7.0,0.003395
1966,15,0.75,1351,31277,,,7.0,0.006793
1967,15,0.75,1389,31327,,,7.0,0.009861
1968,15,0.75,1418,31278,,,7.0,0.00383
1969,15,0.75,1338,31265,,,6.0,0.000442
1970,15,0.75,1357,31278,,,9.0,0.49693
1971,15,0.75,1420,31239,,,8.0,0.04772
1972,15,0.75,1361,31289,,,6.0,0.000736
1973,15,0.75,1385,31302,,,6.0,0.002011
1974,15,0.75,1366,31272,,,8.0,0.66499
1975,15,0.75,1425,31296,,,7.0,0.011704
1976,15,0.75,1416,31236,,,8.0,0.058845
1977,15,0.75,1344,31283,,,7.0,0.004277
1978,15,0.75,1421,31278,,,8.0,0.191463
1979,15,0.75,1362,31256,,,7.0,0.004949
1980,15,0.75,1413,31299,,,10.0,3.152368
1981,15,0.75,1379,31298,,,8.0,0.018512
1982,15,0.75,1349,31254,,,8.0,0.058376
1983,15,0.75,1387,31272,,,7.0,0.00132
1984,15,0.75,1387,31289,,,7.0,0.014274
1985,15,0.75,1409,31285,,,6.0,0.001609
1986,15,0.75,1375,31296,,,7.0,0.001439
1987,15,0.75,1340,31317,,,7.0,0.046394
1988,15,0.75,1363,31250,,,7.0,0.018336
1989,15,0.75,1414,31308,,,8.0,0.025076
1990,15,0.75,1391,31319,,,9.0,0.251536
1991,15,0.75,1385,31317,,,6.0,0.000597
1992,15,0.75,1419,31296,,,8.0,0.012367
1993,15,0.75,1356,31278,,,6.0,0.006051
1994,15,0.75,1363,31310,,,7.0,0.005408
1995,15,0.75,1370,31261,,,7.0,0.005331
1996,15,0.75,1412,31291,,,7.0,0.003939
1997,15,0.75,1395,31239,,,8.0,0.042238
1998,15,0.75,1421,31334,,,8.0,0.025693
1999,15,0.75,1395,31317,,,8.0,0.227092
